#node	identifier	x_position	y_position	color	annotation
PODXL	9606.ENSP00000367817	0.7777755349212757	0.27149046793760834	rgb(117,211,239)	Podocalyxin; Involved in the regulation of both adhesion and cell morphology and cancer progression. Functions as an anti-adhesive molecule that maintains an open filtration pathway between neighboring foot processes in the podocyte by charge repulsion. Acts as a pro- adhesive molecule, enhancing the adherence of cells to immobilized ligands, increasing the rate of migration and cell-cell contacts in an integrin-dependent manner. Induces the formation of apical actin- dependent microvilli. Involved in the formation of a preapical plasma membrane subdomain to set up initial epithelial p [...] 
PON2	9606.ENSP00000488838	0.8082963262010497	0.12409012131715771	rgb(117,210,239)	Serum paraoxonase/arylesterase 2; Capable of hydrolyzing lactones and a number of aromatic carboxylic acid esters. Has antioxidant activity. Is not associated with high density lipoprotein. Prevents LDL lipid peroxidation, reverses the oxidation of mildly oxidized LDL, and inhibits the ability of MM-LDL to induce monocyte chemotaxis; Belongs to the paraoxonase family.
PPP1R7	9606.ENSP00000234038	0.27926927735163504	0.3479202772963605	rgb(117,209,239)	Protein phosphatase 1 regulatory subunit 7; Regulatory subunit of protein phosphatase 1; Belongs to the SDS22 family.
PPP2CB	9606.ENSP00000221138	0.37773516350423897	0.49883015597920277	rgb(117,208,239)	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform; PP2A can modulate the activity of phosphorylase B kinase casein kinase 2, mitogen-stimulated S6 kinase, and MAP-2 kinase. Belongs to the PPP phosphatase family. PP-1 subfamily.
PPP2R2A	9606.ENSP00000325074	0.3352240613645539	0.5347053726169845	rgb(117,207,239)	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform; The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment.
PRDX6	9606.ENSP00000342026	0.5713968510294711	0.7994800693240901	rgb(117,206,239)	Peroxiredoxin-6; Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Can reduce H(2)O(2) and short chain organic, fatty acid, and phospholipid hydroperoxides. Also has phospholipase activity, and can therefore either reduce the oxidized sn-2 fatty acyl grup of phospholipids (peroxidase activity) or hydrolyze the sn-2 ester bond of phospholipids (phospholipase activity). These activities are dependent on binding to phospholipids at acidic pH and to oxidized phospholipds at cytosolic pH. Plays a role  [...] 
PREX1	9606.ENSP00000361009	0.5470528865563182	0.31321490467937607	rgb(117,205,239)	Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein; Functions as a RAC guanine nucleotide exchange factor (GEF), which activates the Rac proteins by exchanging bound GDP for free GTP. Its activity is synergistically activated by phosphatidylinositol 3,4,5-trisphosphate and the beta gamma subunits of heterotrimeric G protein. May function downstream of heterotrimeric G proteins in neutrophils.
PREX2	9606.ENSP00000288368	0.1520993136859104	0.7300693240901214	rgb(117,204,239)	Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 2 protein; Functions as a RAC1 guanine nucleotide exchange factor (GEF), activating Rac proteins by exchanging bound GDP for free GTP. Its activity is synergistically activated by phosphatidylinositol 3,4,5- trisphosphate and the beta gamma subunits of heterotrimeric G protein. Mediates the activation of RAC1 in a PI3K-dependent manner. May be an important mediator of Rac signaling, acting directly downstream of both G protein-coupled receptors and phosphoinositide 3-kinase.
PRKCA	9606.ENSP00000408695	0.36974162293096485	0.4212305025996534	rgb(117,203,239)	Protein kinase C alpha type; Calcium-activated, phospholipid- and diacylglycerol (DAG)- dependent serine/threonine-protein kinase that is involved in positive and negative regulation of cell proliferation, apoptosis, differentiation, migration and adhesion, tumorigenesis, cardiac hypertrophy, angiogenesis, platelet function and inflammation, by directly phosphorylating targets such as RAF1, BCL2, CSPG4, TNNT2/CTNT, or activating signaling cascade involving MAPK1/3 (ERK1/2) and RAP1GAP. Involved in cell proliferation and cell growth arrest by positive and negative regulation of the cell [...] 
PRNP	9606.ENSP00000399376	0.17244650787242632	0.5074090121317159	rgb(117,202,239)	Major prion protein; Its primary physiological function is unclear. May play a role in neuronal development and synaptic plasticity. May be required for neuronal myelin sheath maintenance. May promote myelin homeostasis through acting as an agonist for ADGRG6 receptor. May play a role in iron uptake and iron homeostasis. Soluble oligomers are toxic to cultured neuroblastoma cells and induce apoptosis (in vitro) (By similarity). Association with GPC1 (via its heparan sulfate chains) targets PRNP to lipid rafts. Also provides Cu(2+) or ZN(2+) for the ascorbate-mediated GPC1 deaminase deg [...] 
PSAT1	9606.ENSP00000365773	0.18770690351231328	0.8283362218370884	rgb(117,201,239)	Phosphoserine aminotransferase; Catalyzes the reversible conversion of 3- phosphohydroxypyruvate to phosphoserine and of 3-hydroxy-2-oxo-4- phosphonooxybutanoate to phosphohydroxythreonine. Belongs to the class-V pyridoxal-phosphate-dependent aminotransferase family. SerC subfamily.
PSMB10	9606.ENSP00000351314	0.2095074687121518	0.5830589254766032	rgb(117,201,239)	Proteasome subunit beta type-10; The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity. This subunit is involved in antigen processing to generate class I binding peptides.
PSMB8	9606.ENSP00000364016	0.18879693177230522	0.5444540727902947	rgb(117,200,239)	Proteasome subunit beta type-8; The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity. This subunit is involved in antigen processing to generate class I binding peptides. Replacement of PSMB5 by PSMB8 increases the capacity of the immunoproteasome to cleave model peptides after hydrophobic and basic residues. Involved in the generation of spliced peptides resulting from the liga [...] 
PSMB9	9606.ENSP00000363993	0.16735970932579736	0.5830589254766032	rgb(117,199,239)	Proteasome subunit beta type-9; The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity. This subunit is involved in antigen processing to generate class I binding peptides. Replacement of PSMB6 by PSMB9 increases the capacity of the immunoproteasome to cleave model peptides after hydrophobic and basic residues.
PTGDS	9606.ENSP00000360687	0.5147153815098909	0.6033362218370885	rgb(117,198,239)	Prostaglandin-H2 D-isomerase; Catalyzes the conversion of PGH2 to PGD2, a prostaglandin involved in smooth muscle contraction/relaxation and a potent inhibitor of platelet aggregation. Involved in a variety of CNS functions, such as sedation, NREM sleep and PGE2-induced allodynia, and may have an anti-apoptotic role in oligodendrocytes. Binds small non-substrate lipophilic molecules, including biliverdin, bilirubin, retinal, retinoic acid and thyroid hormone, and may act as a scavenger for harmful hydrophobic molecules and as a secretory retinoid and thyroid hormone transporter. Possib [...] 
PTGFRN	9606.ENSP00000376899	0.6811263625353251	0.09679376083188909	rgb(117,197,239)	Prostaglandin F2 receptor negative regulator; Inhibits the binding of prostaglandin F2-alpha (PGF2-alpha) to its specific FP receptor, by decreasing the receptor number rather than the affinity constant. Functional coupling with the prostaglandin F2-alpha receptor seems to occur (By similarity). In myoblasts, associates with tetraspanins CD9 and CD81 to prevent myotube fusion during muscle regeneration (By similarity).
PTGR2	9606.ENSP00000452280	0.07579733548647558	0.46802426343154246	rgb(117,196,239)	Prostaglandin reductase 2; Functions as 15-oxo-prostaglandin 13-reductase and acts on 15-keto-PGE1, 15-keto-PGE2, 15-keto-PGE1-alpha and 15-keto-PGE2-alpha with highest activity towards 15-keto-PGE2. Overexpression represses transcriptional activity of PPARG and inhibits adipocyte differentiation (By similarity); Belongs to the NADP-dependent oxidoreductase L4BD family.
PTP4A2	9606.ENSP00000493688	0.4878280177634235	0.8665511265164645	rgb(117,195,239)	Protein tyrosine phosphatase type IVA 2; Protein tyrosine phosphatase which stimulates progression from G1 into S phase during mitosis. Promotes tumors. Inhibits geranylgeranyl transferase type II activity by blocking the association between RABGGTA and RABGGTB.
PTPA	9606.ENSP00000377036	0.7828623334679048	0.23327556325823223	rgb(117,194,239)	Serine/threonine-protein phosphatase 2A activator; PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides. Acts as a regulatory subunit for serine/threonine- protein phosphatase 2A (PP2A) modulating its activity or substrate specificity, probably by inducing a conformational change in the catalytic subunit, a proposed direct target of the PPIase. Can reactivate inactive phosphatase PP2A-phosphatase methylesterase complexes (PP2A(i)) in presence of ATP and Mg(2+) (By similarity). Reversibly stimulates the var [...] 
PTPN11	9606.ENSP00000489597	0.5034517561566412	0.49961005199306757	rgb(117,193,239)	Tyrosine-protein phosphatase non-receptor type 11; Acts downstream of various receptor and cytoplasmic protein tyrosine kinases to participate in the signal transduction from the cell surface to the nucleus. Positively regulates MAPK signal transduction pathway. Dephosphorylates GAB1, ARHGAP35 and EGFR. Dephosphorylates ROCK2 at 'Tyr-722' resulting in stimulatation of its RhoA binding activity. Dephosphorylates CDC73.
PTPRA	9606.ENSP00000369756	0.3403108599111829	0.8337954939341422	rgb(117,192,239)	Receptor-type tyrosine-protein phosphatase alpha; Tyrosine protein phosphatase which is involved in integrin- mediated focal adhesion formation (By similarity). Following integrin engagement, specifically recruits BCAR3, BCAR1 and CRK to focal adhesions thereby promoting SRC-mediated phosphorylation of BRAC1 and the subsequent activation of PAK and small GTPase RAC1 and CDC42 (By similarity).
PTPRE	9606.ENSP00000254667	0.39626564392410174	0.24965337954939343	rgb(117,191,239)	Receptor-type tyrosine-protein phosphatase epsilon; Isoform 1 plays a critical role in signaling transduction pathways and phosphoprotein network topology in red blood cells. May play a role in osteoclast formation and function (By similarity).  Isoform 1 and isoform 2 act as a negative regulator of FceRI- mediated signal transduction leading to cytokine production and degranulation, most likely by acting at the level of SYK to affect downstream events such as phosphorylation of SLP76 and LAT and mobilization of Ca(2+); Belongs to the protein-tyrosine phosphatase family. Receptor class [...] 
PTPRZ1	9606.ENSP00000377047	0.7828623334679048	0.6645580589254767	rgb(117,190,239)	Receptor-type tyrosine-protein phosphatase zeta; Protein tyrosine phosphatase that negatively regulates oligodendrocyte precursor proliferation in the embryonic spinal cord. Required for normal differentiation of the precursor cells into mature, fully myelinating oligodendrocytes. May play a role in protecting oligondendrocytes against apoptosis. May play a role in the establishment of contextual memory, probably via the dephosphorylation of proteins that are part of important signaling cascades (By similarity); Belongs to the protein-tyrosine phosphatase family. Receptor class 5 subfamily.
PUDP	9606.ENSP00000396452	0.2182276947920872	0.8447140381282496	rgb(117,189,239)	Pseudouridine-5'-phosphatase; Dephosphorylates pseudouridine 5'-phosphate, a potential intermediate in rRNA degradation. Pseudouridine is then excreted intact in urine; Belongs to the HAD-like hydrolase superfamily. CbbY/CbbZ/Gph/YieH family.
PURA	9606.ENSP00000332706	0.12666532095276545	0.7846620450606586	rgb(117,188,239)	Transcriptional activator protein Pur-alpha; This is a probable transcription activator that specifically binds the purine-rich single strand of the PUR element located upstream of the MYC gene. May play a role in the initiation of DNA replication and in recombination.
PXDC1	9606.ENSP00000369636	0.3810052482842147	0.8337954939341422	rgb(117,187,239)	PX domain containing 1.
PYCR3	9606.ENSP00000220966	0.5303391199031086	0.9324523396880418	rgb(117,186,239)	Pyrroline-5-carboxylate reductase 3; Enzyme that catalyzes the last step in proline biosynthesis. Proline is synthesized from either glutamate or ornithine; both are converted to pyrroline-5-carboxylate (P5C), and then to proline via pyrroline-5-carboxylate reductases (PYCRs). PYCRL is exclusively linked to the conversion of ornithine to proline.
